id_usuario,carreira_desejada,area_atuacao,nivel_experiencia,nivel_experiencia_num,idade,anos_experiencia,escolaridade,escolaridade_num,tempo_disponivel_semanal,taxa_conclusao_usuario,total_cursos_feitos,score_medio
2195,Cientista de Dados,Suporte Técnico,Junior,1,40,0,Superior Completo,5,8,0.4,5,7.43
2196,Arquiteto de Software,Tecnologia da Informação,Senior,3,44,9,Superior Incompleto,4,10,0.5,4,7.92
2197,Analista de Dados,Segurança da Informação,Intermediário,2,53,12,Pós-graduação,6,2,0.6,5,7.49
2198,Especialista em Cloud,Tecnologia da Informação,Junior,1,20,1,Pós-graduação,6,12,0.75,4,6.96
2199,Analista de Dados,Infraestrutura/Cloud,Junior,1,39,4,Superior Completo,5,20,0.667,6,7.42
2200,Designer UX/UI,Estudante,Intermediário,2,38,10,Ensino Fundamental,1,8,1.0,7,7.49
2201,Arquiteto de Software,Outro,Senior,3,52,16,Doutorado,8,4,1.0,3,8.21
2202,Engenheiro de Dados,Outro,Junior,1,41,0,Superior Incompleto,4,12,0.75,8,7.11
2203,Analista de Dados,Estudante,Intermediário,2,47,13,Superior Completo,5,8,0.714,7,7.11
2204,Engenheiro de Machine Learning,Desenvolvimento de Software,Senior,3,45,10,Doutorado,8,12,0.75,4,8.41
2205,DevOps Engineer,Tecnologia da Informação,Junior,1,19,0,Superior Incompleto,4,20,1.0,4,6.75
2206,Engenheiro de Machine Learning,Infraestrutura/Cloud,Junior,1,52,1,Doutorado,8,12,0.714,7,6.96
2207,Analista de Segurança,Design,Junior,1,54,4,Técnico,3,6,0.571,7,6.35
2208,Product Manager,Tecnologia da Informação,Intermediário,2,38,19,Superior Completo,5,10,0.857,7,8.34
2209,Designer UX/UI,Outro,Intermediário,2,37,17,Técnico,3,20,1.0,3,8.27
2210,Arquiteto de Software,Estudante,Junior,1,19,1,Superior Completo,5,20,0.667,3,7.45
2211,Desenvolvedor Backend,Infraestrutura/Cloud,Junior,1,20,0,Técnico,3,2,0.667,3,6.83
2212,Desenvolvedor Mobile,Outro,Intermediário,2,22,4,Superior Incompleto,4,5,0.667,3,7.27
2213,Engenheiro de Machine Learning,Estudante,Senior,3,52,11,Ensino Médio,2,8,0.6,5,8.32
2214,Engenheiro de Machine Learning,Design,Intermediário,2,51,6,Ensino Fundamental,1,20,0.75,8,7.88
2215,Desenvolvedor Full Stack,Gestão de Produtos,Junior,1,20,1,Superior Incompleto,4,8,1.0,8,7.84
2216,Engenheiro de Dados,Ciência de Dados,Intermediário,2,50,7,Ensino Médio,2,15,1.0,3,7.61
2217,Analista de Dados,Estudante,Intermediário,2,37,15,Pós-graduação,6,4,0.571,7,7.01
2218,Arquiteto de Software,Suporte Técnico,Intermediário,2,29,11,Superior Incompleto,4,12,0.8,5,7.77
2219,Especialista em Cloud,Suporte Técnico,Intermediário,2,49,15,Técnico,3,20,0.667,6,7.24
2220,Analista de Dados,Segurança da Informação,Senior,3,40,17,Pós-graduação,6,4,0.5,4,8.07
2221,Designer UX/UI,Suporte Técnico,Intermediário,2,32,3,Superior Incompleto,4,2,0.75,4,7.2
2222,Analista de Dados,Tecnologia da Informação,Junior,1,22,3,Superior Incompleto,4,20,1.0,6,7.76
2223,Engenheiro de Dados,Marketing Digital,Senior,3,41,17,Ensino Fundamental,1,2,1.0,8,8.11
2224,Arquiteto de Software,Marketing Digital,Intermediário,2,35,6,Mestrado,7,6,0.571,7,6.87
2225,DevOps Engineer,Ciência de Dados,Intermediário,2,43,4,Superior Completo,5,12,0.8,5,8.65
2226,Desenvolvedor Full Stack,Tecnologia da Informação,Intermediário,2,33,2,Mestrado,7,4,0.625,8,7.48
2227,Especialista em Cloud,Qualidade de Software,Senior,3,46,13,Ensino Médio,2,2,0.667,3,8.4
2228,Designer UX/UI,Qualidade de Software,Intermediário,2,50,16,Superior Completo,5,12,0.667,3,8.37
2229,Product Manager,Marketing Digital,Senior,3,34,13,Mestrado,7,6,1.0,7,7.96
2230,QA/Tester,Outro,Intermediário,2,47,18,Pós-graduação,6,8,1.0,4,7.12
2231,Arquiteto de Software,Outro,Intermediário,2,30,11,Doutorado,8,12,0.8,5,7.01
2232,Engenheiro de Dados,Estudante,Senior,3,50,6,Doutorado,8,15,0.75,8,8.79
2233,Designer UX/UI,Suporte Técnico,Senior,3,35,8,Superior Incompleto,4,2,0.6,5,7.97
2234,Product Manager,Outro,Intermediário,2,49,16,Superior Incompleto,4,5,0.8,5,7.6
2235,Product Manager,Tecnologia da Informação,Senior,3,44,5,Superior Incompleto,4,5,0.75,4,8.2
2236,Especialista em Cloud,Ciência de Dados,Junior,1,54,1,Ensino Médio,2,6,0.571,7,6.16
2237,Desenvolvedor Full Stack,Desenvolvimento de Software,Intermediário,2,42,3,Doutorado,8,15,0.5,4,8.04
2238,Desenvolvedor Mobile,Desenvolvimento de Software,Senior,3,38,10,Superior Incompleto,4,2,1.0,8,8.21
2239,Desenvolvedor Full Stack,Ciência de Dados,Senior,3,33,6,Doutorado,8,5,0.8,5,8.54
2240,Desenvolvedor Backend,Design,Senior,3,33,7,Ensino Fundamental,1,5,0.667,6,7.93
2241,Arquiteto de Software,Design,Senior,3,38,17,Superior Incompleto,4,6,0.714,7,7.85
2242,Engenheiro de Dados,Marketing Digital,Senior,3,34,8,Superior Incompleto,4,10,0.8,5,8.54
2243,Desenvolvedor Full Stack,Suporte Técnico,Senior,3,41,19,Superior Incompleto,4,20,0.8,5,8.77
2244,Analista de Segurança,Gestão de Produtos,Junior,1,19,1,Pós-graduação,6,8,1.0,3,6.61
2245,Desenvolvedor Backend,Infraestrutura/Cloud,Junior,1,20,0,Ensino Fundamental,1,10,0.667,3,6.79
2246,Desenvolvedor Frontend,Infraestrutura/Cloud,Junior,1,50,0,Superior Incompleto,4,8,0.375,8,7.28
2247,Desenvolvedor Full Stack,Suporte Técnico,Junior,1,23,3,Superior Incompleto,4,4,0.833,6,7.6
2248,Desenvolvedor Frontend,Desenvolvimento de Software,Intermediário,2,32,12,Superior Incompleto,4,20,1.0,4,7.68
2249,Designer UX/UI,Tecnologia da Informação,Senior,3,31,6,Doutorado,8,15,1.0,3,8.45
2250,Desenvolvedor Backend,Outro,Senior,3,48,9,Superior Incompleto,4,2,0.75,8,8.36
2251,Desenvolvedor Backend,Qualidade de Software,Senior,3,31,7,Superior Completo,5,6,1.0,7,8.1
2252,Product Manager,Infraestrutura/Cloud,Senior,3,41,12,Superior Incompleto,4,10,0.833,6,8.8
2253,Analista de Segurança,Infraestrutura/Cloud,Senior,3,44,19,Pós-graduação,6,4,0.8,5,8.12
2254,Analista de Dados,Desenvolvimento de Software,Intermediário,2,35,4,Doutorado,8,20,1.0,7,8.91
2255,Designer UX/UI,Qualidade de Software,Intermediário,2,52,7,Mestrado,7,6,0.75,4,7.65
2256,Analista de Segurança,Infraestrutura/Cloud,Senior,3,39,18,Mestrado,7,8,0.75,4,8.09
2257,Analista de Segurança,Tecnologia da Informação,Junior,1,45,2,Técnico,3,2,0.6,5,7.0
2258,Cientista de Dados,Gestão de Produtos,Senior,3,53,18,Superior Completo,5,8,0.857,7,7.88
2259,Cientista de Dados,Gestão de Produtos,Intermediário,2,54,14,Doutorado,8,4,0.714,7,7.41
2260,Engenheiro de Dados,Desenvolvimento de Software,Intermediário,2,43,11,Doutorado,8,4,1.0,3,7.33
2261,Desenvolvedor Backend,Ciência de Dados,Senior,3,37,14,Ensino Fundamental,1,6,0.857,7,7.84
2262,Engenheiro de Machine Learning,Outro,Junior,1,21,1,Doutorado,8,10,1.0,3,7.25
2263,Analista de Dados,Gestão de Produtos,Senior,3,43,18,Pós-graduação,6,15,1.0,4,8.58
2264,DevOps Engineer,Design,Junior,1,19,0,Ensino Médio,2,8,0.75,8,7.2
2265,Analista de Dados,Estudante,Senior,3,31,9,Mestrado,7,5,0.714,7,8.3
2266,Desenvolvedor Backend,Ciência de Dados,Intermediário,2,26,2,Superior Completo,5,5,0.625,8,6.71
2267,Designer UX/UI,Outro,Senior,3,31,10,Pós-graduação,6,12,0.833,6,8.76
2268,Desenvolvedor Full Stack,Suporte Técnico,Senior,3,42,9,Mestrado,7,5,0.75,8,8.31
2269,Desenvolvedor Mobile,Ciência de Dados,Senior,3,39,19,Ensino Fundamental,1,4,0.75,8,8.21
2270,Arquiteto de Software,Outro,Senior,3,40,12,Ensino Fundamental,1,8,1.0,4,8.02
2271,Arquiteto de Software,Suporte Técnico,Intermediário,2,21,3,Superior Completo,5,15,1.0,6,8.18
2272,Arquiteto de Software,Desenvolvimento de Software,Junior,1,52,4,Superior Incompleto,4,8,0.667,6,6.45
2273,Desenvolvedor Full Stack,Tecnologia da Informação,Junior,1,35,0,Mestrado,7,15,0.6,5,7.43
2274,Analista de Dados,Outro,Senior,3,34,10,Ensino Médio,2,4,0.571,7,8.07
2275,QA/Tester,Ciência de Dados,Senior,3,23,5,Técnico,3,5,0.333,3,8.47
2276,Cientista de Dados,Outro,Junior,1,19,1,Mestrado,7,12,1.0,4,7.25
2277,Product Manager,Design,Senior,3,46,16,Mestrado,7,12,0.833,6,8.75
2278,Analista de Segurança,Tecnologia da Informação,Intermediário,2,47,13,Pós-graduação,6,2,0.833,6,7.02
2279,Cientista de Dados,Outro,Senior,3,49,13,Mestrado,7,10,1.0,6,9.0
2280,Cientista de Dados,Estudante,Intermediário,2,41,5,Doutorado,8,4,0.833,6,7.74
2281,Desenvolvedor Frontend,Tecnologia da Informação,Intermediário,2,41,4,Mestrado,7,15,0.667,3,8.29
2282,Arquiteto de Software,Design,Intermediário,2,41,5,Mestrado,7,4,0.625,8,7.03
2283,Desenvolvedor Backend,Marketing Digital,Intermediário,2,32,10,Técnico,3,10,0.75,4,7.8
2284,DevOps Engineer,Desenvolvimento de Software,Junior,1,41,0,Ensino Médio,2,4,1.0,5,6.53
2285,DevOps Engineer,Qualidade de Software,Intermediário,2,29,10,Técnico,3,15,0.75,4,7.74
2286,Desenvolvedor Full Stack,Outro,Junior,1,24,1,Superior Incompleto,4,10,1.0,5,7.76
2287,Cientista de Dados,Gestão de Produtos,Senior,3,52,19,Ensino Médio,2,4,0.8,5,8.15
2288,Desenvolvedor Backend,Tecnologia da Informação,Senior,3,31,12,Ensino Médio,2,15,1.0,8,8.6
2289,Desenvolvedor Frontend,Design,Junior,1,25,3,Pós-graduação,6,6,1.0,3,6.8
2290,Product Manager,Ciência de Dados,Junior,1,22,0,Doutorado,8,2,0.833,6,6.92
2291,Arquiteto de Software,Tecnologia da Informação,Senior,3,51,7,Ensino Fundamental,1,12,0.75,8,8.59
2292,Especialista em Cloud,Estudante,Junior,1,43,4,Ensino Fundamental,1,4,0.571,7,6.61
2293,Desenvolvedor Mobile,Segurança da Informação,Senior,3,24,5,Mestrado,7,12,0.714,7,8.34
2294,QA/Tester,Infraestrutura/Cloud,Senior,3,45,13,Pós-graduação,6,8,0.8,5,8.45
2295,Analista de Dados,Marketing Digital,Intermediário,2,21,3,Pós-graduação,6,4,1.0,5,6.94
2296,Analista de Segurança,Ciência de Dados,Senior,3,24,5,Mestrado,7,8,0.857,7,8.21
2297,Product Manager,Estudante,Junior,1,20,0,Pós-graduação,6,6,0.333,3,6.91
2298,Especialista em Cloud,Tecnologia da Informação,Senior,3,28,7,Doutorado,8,5,1.0,6,7.72
2299,Engenheiro de Machine Learning,Desenvolvimento de Software,Senior,3,40,6,Ensino Médio,2,12,0.667,6,8.34
2300,Engenheiro de Machine Learning,Ciência de Dados,Senior,3,24,5,Doutorado,8,4,1.0,6,8.68
2301,Designer UX/UI,Gestão de Produtos,Intermediário,2,36,8,Superior Incompleto,4,5,0.75,4,7.36
2302,Arquiteto de Software,Marketing Digital,Intermediário,2,35,8,Pós-graduação,6,20,1.0,4,7.46
2303,Especialista em Cloud,Outro,Intermediário,2,31,11,Doutorado,8,20,0.5,6,7.9
2304,Product Manager,Infraestrutura/Cloud,Senior,3,36,6,Ensino Médio,2,12,0.8,5,8.69
2305,Analista de Dados,Infraestrutura/Cloud,Senior,3,32,13,Ensino Médio,2,15,0.75,4,8.36
2306,Analista de Dados,Design,Junior,1,21,1,Superior Incompleto,4,5,0.714,7,6.32
2307,Engenheiro de Machine Learning,Desenvolvimento de Software,Intermediário,2,45,14,Ensino Fundamental,1,2,0.75,4,6.08
2308,DevOps Engineer,Tecnologia da Informação,Intermediário,2,27,7,Doutorado,8,10,1.0,8,7.98
2309,QA/Tester,Infraestrutura/Cloud,Senior,3,54,8,Doutorado,8,4,0.667,6,8.13
2310,Designer UX/UI,Ciência de Dados,Intermediário,2,28,9,Superior Incompleto,4,4,0.833,6,8.17
2311,Especialista em Cloud,Suporte Técnico,Intermediário,2,23,5,Ensino Médio,2,15,0.833,6,8.0
2312,Analista de Dados,Outro,Junior,1,47,1,Técnico,3,20,1.0,7,7.11
2313,QA/Tester,Marketing Digital,Junior,1,19,0,Superior Completo,5,4,0.667,3,6.38
2314,Desenvolvedor Mobile,Outro,Junior,1,25,4,Doutorado,8,10,0.667,6,7.15
2315,Arquiteto de Software,Desenvolvimento de Software,Intermediário,2,50,14,Doutorado,8,10,0.571,7,6.54
2316,Especialista em Cloud,Outro,Junior,1,36,0,Superior Incompleto,4,6,0.75,8,6.58
2317,QA/Tester,Qualidade de Software,Senior,3,50,7,Ensino Médio,2,8,0.667,6,8.67
2318,Analista de Dados,Outro,Senior,3,34,7,Mestrado,7,20,0.833,6,8.69
2319,Especialista em Cloud,Ciência de Dados,Intermediário,2,51,8,Superior Completo,5,15,0.75,4,7.44
2320,Cientista de Dados,Tecnologia da Informação,Intermediário,2,40,2,Ensino Médio,2,4,0.75,4,7.33
2321,Engenheiro de Machine Learning,Qualidade de Software,Senior,3,24,5,Ensino Médio,2,8,1.0,5,8.04
2322,Desenvolvedor Backend,Marketing Digital,Senior,3,37,17,Ensino Fundamental,1,20,0.6,5,8.67
2323,Desenvolvedor Full Stack,Qualidade de Software,Junior,1,20,1,Superior Incompleto,4,15,0.875,8,7.41
2324,Analista de Segurança,Gestão de Produtos,Senior,3,39,10,Pós-graduação,6,15,0.8,5,8.66
2325,Especialista em Cloud,Suporte Técnico,Intermediário,2,52,16,Superior Incompleto,4,10,0.75,8,7.02
2326,Analista de Dados,Estudante,Intermediário,2,25,4,Doutorado,8,15,0.857,7,8.67
2327,Desenvolvedor Backend,Design,Senior,3,51,14,Doutorado,8,2,0.6,5,8.07
2328,DevOps Engineer,Desenvolvimento de Software,Intermediário,2,50,14,Superior Completo,5,6,0.875,8,6.81
2329,Engenheiro de Machine Learning,Suporte Técnico,Senior,3,33,8,Ensino Fundamental,1,2,0.714,7,7.93
2330,Engenheiro de Dados,Design,Senior,3,46,12,Ensino Médio,2,8,0.75,8,8.32
2331,Analista de Segurança,Outro,Junior,1,38,4,Doutorado,8,10,0.714,7,7.12
2332,DevOps Engineer,Design,Junior,1,30,0,Mestrado,7,6,0.75,4,6.5
2333,Desenvolvedor Full Stack,Marketing Digital,Intermediário,2,25,7,Superior Incompleto,4,20,0.857,7,7.71
2334,Engenheiro de Machine Learning,Outro,Intermediário,2,20,2,Técnico,3,20,1.0,5,7.21
2335,Engenheiro de Machine Learning,Gestão de Produtos,Intermediário,2,42,10,Técnico,3,10,0.667,3,6.72
2336,Designer UX/UI,Gestão de Produtos,Senior,3,53,6,Mestrado,7,8,0.833,6,8.54
2337,Engenheiro de Dados,Gestão de Produtos,Senior,3,43,13,Ensino Médio,2,12,1.0,3,8.93
2338,Engenheiro de Machine Learning,Design,Junior,1,18,0,Superior Incompleto,4,15,0.333,3,7.08
2339,Engenheiro de Machine Learning,Segurança da Informação,Intermediário,2,30,10,Ensino Médio,2,10,0.667,3,7.9
2340,Engenheiro de Dados,Qualidade de Software,Intermediário,2,40,3,Superior Completo,5,6,0.833,6,7.57
2341,Arquiteto de Software,Desenvolvimento de Software,Senior,3,33,6,Técnico,3,10,0.4,5,8.68
2342,Engenheiro de Machine Learning,Infraestrutura/Cloud,Intermediário,2,46,10,Técnico,3,15,1.0,6,7.52
2343,Desenvolvedor Mobile,Outro,Senior,3,50,6,Ensino Fundamental,1,12,0.714,7,8.86
2344,Engenheiro de Machine Learning,Qualidade de Software,Senior,3,43,7,Técnico,3,20,1.0,5,8.74
2345,Analista de Dados,Suporte Técnico,Intermediário,2,51,12,Ensino Fundamental,1,12,1.0,6,8.44
2346,Engenheiro de Dados,Infraestrutura/Cloud,Intermediário,2,53,11,Ensino Fundamental,1,2,0.5,6,7.51
2347,Designer UX/UI,Suporte Técnico,Junior,1,19,0,Mestrado,7,4,0.6,5,6.73
2348,Desenvolvedor Backend,Suporte Técnico,Intermediário,2,32,7,Mestrado,7,2,0.25,4,7.6
2349,Desenvolvedor Full Stack,Tecnologia da Informação,Senior,3,37,9,Mestrado,7,8,0.714,7,8.08
2350,Cientista de Dados,Outro,Senior,3,26,7,Técnico,3,20,0.667,3,8.65
2351,Especialista em Cloud,Outro,Senior,3,30,12,Ensino Médio,2,8,1.0,4,7.84
2352,Analista de Segurança,Suporte Técnico,Intermediário,2,22,2,Superior Completo,5,20,0.667,3,7.42
2353,Engenheiro de Dados,Estudante,Intermediário,2,52,14,Ensino Médio,2,12,0.833,6,8.09
2354,Desenvolvedor Frontend,Infraestrutura/Cloud,Intermediário,2,24,5,Superior Incompleto,4,5,0.714,7,7.69
2355,Product Manager,Qualidade de Software,Senior,3,54,17,Doutorado,8,10,0.875,8,8.76
2356,Engenheiro de Machine Learning,Outro,Senior,3,25,5,Técnico,3,6,0.667,3,8.49
2357,DevOps Engineer,Suporte Técnico,Senior,3,50,13,Mestrado,7,2,0.714,7,7.79
2358,Product Manager,Desenvolvimento de Software,Intermediário,2,29,9,Pós-graduação,6,15,0.8,5,7.51
2359,Engenheiro de Machine Learning,Segurança da Informação,Senior,3,46,17,Mestrado,7,6,1.0,3,8.01
2360,Desenvolvedor Full Stack,Gestão de Produtos,Intermediário,2,33,14,Doutorado,8,5,0.4,5,8.01
2361,Designer UX/UI,Qualidade de Software,Intermediário,2,46,8,Ensino Médio,2,6,0.667,3,8.39
2362,Arquiteto de Software,Tecnologia da Informação,Intermediário,2,43,11,Técnico,3,12,0.625,8,7.74
2363,Designer UX/UI,Infraestrutura/Cloud,Intermediário,2,34,14,Ensino Médio,2,20,1.0,3,7.96
2364,Desenvolvedor Backend,Qualidade de Software,Intermediário,2,29,6,Técnico,3,4,0.571,7,6.71
2365,Designer UX/UI,Design,Intermediário,2,32,5,Ensino Médio,2,6,0.857,7,8.13
2366,Designer UX/UI,Design,Junior,1,52,1,Técnico,3,10,0.5,4,7.1
2367,Analista de Dados,Suporte Técnico,Intermediário,2,22,4,Superior Incompleto,4,15,0.667,6,8.59
2368,Desenvolvedor Full Stack,Segurança da Informação,Intermediário,2,49,19,Doutorado,8,10,0.75,4,7.76
2369,Product Manager,Infraestrutura/Cloud,Senior,3,48,10,Pós-graduação,6,15,1.0,4,8.25
2370,QA/Tester,Marketing Digital,Intermediário,2,29,5,Superior Incompleto,4,6,0.75,8,7.76
2371,Arquiteto de Software,Estudante,Junior,1,22,3,Ensino Fundamental,1,10,1.0,5,6.56
2372,Desenvolvedor Backend,Design,Intermediário,2,39,7,Técnico,3,6,0.2,5,6.84
2373,Product Manager,Marketing Digital,Senior,3,31,6,Técnico,3,8,0.667,6,8.83
2374,Desenvolvedor Frontend,Segurança da Informação,Senior,3,51,10,Superior Completo,5,10,0.75,8,8.45
2375,Arquiteto de Software,Desenvolvimento de Software,Intermediário,2,50,11,Doutorado,8,4,0.75,4,6.95
2376,Cientista de Dados,Suporte Técnico,Intermediário,2,24,5,Técnico,3,10,1.0,8,8.27
2377,Desenvolvedor Frontend,Suporte Técnico,Senior,3,40,13,Superior Completo,5,15,1.0,8,8.83
2378,Engenheiro de Machine Learning,Suporte Técnico,Junior,1,24,2,Pós-graduação,6,10,0.667,6,6.72
2379,Analista de Dados,Desenvolvimento de Software,Junior,1,37,1,Mestrado,7,2,0.5,4,6.51
2380,Analista de Dados,Estudante,Intermediário,2,47,16,Superior Incompleto,4,5,0.667,3,8.33
2381,Cientista de Dados,Tecnologia da Informação,Senior,3,37,17,Ensino Médio,2,2,0.6,5,7.77
2382,Designer UX/UI,Gestão de Produtos,Senior,3,53,9,Pós-graduação,6,10,0.6,5,8.38
2383,Desenvolvedor Frontend,Marketing Digital,Intermediário,2,23,5,Superior Completo,5,4,0.6,5,7.32
2384,Analista de Segurança,Ciência de Dados,Intermediário,2,34,7,Ensino Fundamental,1,15,0.833,6,8.25
2385,Analista de Dados,Ciência de Dados,Intermediário,2,29,7,Ensino Médio,2,5,1.0,3,7.44
2386,Desenvolvedor Backend,Segurança da Informação,Junior,1,20,0,Superior Completo,5,8,0.5,4,6.04
2387,Product Manager,Infraestrutura/Cloud,Senior,3,36,14,Pós-graduação,6,10,1.0,6,8.43
2388,Product Manager,Design,Intermediário,2,33,7,Superior Completo,5,4,0.875,8,7.24
2389,QA/Tester,Estudante,Senior,3,29,10,Pós-graduação,6,12,1.0,3,8.82
2390,Desenvolvedor Backend,Marketing Digital,Junior,1,18,0,Mestrado,7,6,1.0,5,7.37
2391,DevOps Engineer,Qualidade de Software,Intermediário,2,54,19,Superior Completo,5,15,1.0,5,8.17
2392,Arquiteto de Software,Segurança da Informação,Intermediário,2,42,6,Técnico,3,2,0.6,5,6.8
2393,Desenvolvedor Backend,Gestão de Produtos,Intermediário,2,46,6,Superior Completo,5,2,0.714,7,7.18
2394,QA/Tester,Outro,Junior,1,24,4,Pós-graduação,6,20,0.5,8,7.54
2395,Arquiteto de Software,Qualidade de Software,Junior,1,21,3,Doutorado,8,20,0.714,7,6.98
2396,DevOps Engineer,Marketing Digital,Senior,3,30,10,Superior Completo,5,8,1.0,5,8.06
2397,Analista de Dados,Segurança da Informação,Senior,3,41,15,Superior Incompleto,4,2,0.667,3,8.5
2398,Arquiteto de Software,Tecnologia da Informação,Junior,1,29,1,Mestrado,7,12,0.8,5,6.99
2399,Especialista em Cloud,Marketing Digital,Intermediário,2,28,8,Ensino Médio,2,4,0.25,4,5.53
2400,Engenheiro de Machine Learning,Ciência de Dados,Senior,3,32,10,Técnico,3,4,0.714,7,7.76
2401,Desenvolvedor Full Stack,Tecnologia da Informação,Intermediário,2,21,3,Superior Completo,5,4,0.6,5,7.62
2402,Especialista em Cloud,Estudante,Senior,3,33,6,Técnico,3,8,1.0,6,8.7
2403,DevOps Engineer,Segurança da Informação,Senior,3,34,11,Ensino Médio,2,5,1.0,3,8.03
2404,Desenvolvedor Full Stack,Qualidade de Software,Senior,3,24,5,Ensino Fundamental,1,15,0.5,4,8.5
2405,Engenheiro de Machine Learning,Segurança da Informação,Junior,1,30,4,Pós-graduação,6,4,0.714,7,6.18
2406,Engenheiro de Machine Learning,Suporte Técnico,Senior,3,28,5,Ensino Fundamental,1,12,0.714,7,8.42
2407,Desenvolvedor Backend,Suporte Técnico,Intermediário,2,36,5,Superior Incompleto,4,12,0.5,6,8.27
2408,Desenvolvedor Frontend,Marketing Digital,Junior,1,19,0,Pós-graduação,6,6,0.667,3,7.16
2409,Desenvolvedor Full Stack,Gestão de Produtos,Intermediário,2,23,5,Mestrado,7,20,0.667,3,8.82
2410,Engenheiro de Dados,Tecnologia da Informação,Intermediário,2,45,6,Superior Incompleto,4,20,1.0,6,8.04
2411,Cientista de Dados,Design,Junior,1,42,0,Superior Completo,5,2,0.833,6,6.61
2412,Cientista de Dados,Ciência de Dados,Intermediário,2,23,5,Mestrado,7,2,0.333,6,6.86
2413,QA/Tester,Design,Intermediário,2,30,4,Ensino Fundamental,1,6,0.571,7,7.43
2414,QA/Tester,Qualidade de Software,Junior,1,18,0,Ensino Fundamental,1,5,0.5,4,6.43
2415,Engenheiro de Dados,Estudante,Senior,3,31,12,Doutorado,8,12,1.0,6,8.88
2416,Cientista de Dados,Marketing Digital,Intermediário,2,46,3,Ensino Fundamental,1,8,0.75,4,7.67
2417,QA/Tester,Outro,Senior,3,43,16,Mestrado,7,10,0.875,8,8.68
2418,Desenvolvedor Full Stack,Tecnologia da Informação,Junior,1,42,1,Doutorado,8,12,0.857,7,7.35
2419,Desenvolvedor Mobile,Tecnologia da Informação,Intermediário,2,39,4,Técnico,3,6,0.8,5,7.77
2420,Desenvolvedor Frontend,Infraestrutura/Cloud,Senior,3,53,5,Técnico,3,6,0.667,3,8.09
2421,Desenvolvedor Mobile,Infraestrutura/Cloud,Senior,3,38,12,Pós-graduação,6,10,1.0,6,8.68
2422,Engenheiro de Dados,Gestão de Produtos,Intermediário,2,54,6,Superior Completo,5,6,0.833,6,7.52
2423,DevOps Engineer,Suporte Técnico,Intermediário,2,50,13,Técnico,3,15,0.833,6,8.0
2424,Engenheiro de Dados,Outro,Senior,3,53,16,Ensino Fundamental,1,8,0.857,7,8.2
2425,QA/Tester,Outro,Intermediário,2,33,13,Ensino Médio,2,15,1.0,3,9.1
2426,Cientista de Dados,Estudante,Senior,3,37,7,Mestrado,7,15,1.0,3,9.08
2427,Engenheiro de Machine Learning,Marketing Digital,Junior,1,20,1,Técnico,3,2,0.667,6,6.8
2428,Arquiteto de Software,Ciência de Dados,Intermediário,2,32,9,Superior Completo,5,4,0.833,6,7.02
